 No. ,������,�����ѷ�,ȭ��,Ű,��ż����㸮�ѷ�,������,�Ӹ��ѷ�,�߱���,����,������,������,����������,����������,������,����ȭ,BMI����
" 1,830 ",20130422,101.5,87.6,175.3,96.9  (38.1 in),77.2,55.5,29.5,9.1,77.8,100-173,100-L(84)-178,95-M(77)-173,55ȣ,295mm,25.5
" 1,831 ",20130422,93.8,87.5,174.4,82.6  (32.5 in),77,56.8,25.3,9.6,66.2,95-173,95-L(84)-178,85-M(77)-173,57ȣ,255mm,21.7
" 1,832 ",20130422,121.4,89.1,179.3,89.9  (35.4 in),78.8,58.8,25.5,11.1,110.4,120-178,120-M(85)-185,90-M(79.2)-178,59ȣ,255mm,34.3
" 1,833 ",20130422,99.6,86.5,172.3,85.4  (33.6 in),76,58.6,25.9,9.3,69.4,100-173,100-L(82)-173,85-M(77)-173,59ȣ,260mm,23.4
" 1,834 ",20130422,94.7,84.2,168,78.7  (31.0 in),74.2,56.5,26.9,8.7,65.4,95-168,95-L(80)-168,80-M(74.8)-168,57ȣ,270mm,23.2
" 1,835 ",20130422,102.1,86.7,173.5,94.0  (37.0 in),76.3,56.7,27,9.2,79.8,100-173,100-L(82)-173,95-M(77)-173,57ȣ,270mm,26.4
" 1,836 ",20130422,95.3,87.3,175.6,75.1  (29.6 in),77.2,57.2,24.3,8.9,63,95-178,95-L(84)-178,75-M(77)-173,57ȣ,245mm,20.4
" 1,837 ",20130422,101.5,86.9,173.1,92.6  (36.5 in),76.4,57.1,26.6,9.1,78.9,100-173,100-L(82)-173,95-M(77)-173,57ȣ,270mm,26.3
" 1,838 ",20130422,97.7,86.4,173.5,87.2  (34.3 in),76.3,55.3,27,10.9,73.4,100-173,100-L(82)-173,85-M(77)-173,55ȣ,270mm,24.5
" 1,839 ",20130422,95,85.9,171.8,78.5  (30.9 in),76,56.5,26.8,9.7,66,95-173,95-L(82)-173,80-M(77)-173,56ȣ,270mm,22.4
" 1,840 ",20130422,89.1,88.3,176.1,89.1  (35.1 in),77.8,56,26.9,10.5,57.2,90-178,90-M(82)-178,90-M(79.2)-178,56ȣ,270mm,18.4
" 1,841 ",20130422,92.7,86.6,172.9,80.3  (31.6 in),76.2,57.8,25.8,8.7,61.5,95-173,95-L(82)-173,80-M(77)-173,58ȣ,260mm,20.5
" 1,842 ",20130422,98.4,90.2,180.3,76.9  (30.3 in),79.3,55.8,27.9,9.2,69.1,100-178,100-L(87)-185,75-M(79.2)-178,56ȣ,280mm,21.3
" 1,843 ",20130422,112,87.3,174.1,100.1  (39.4 in),76.9,56.1,25.5,9.6,92.4,110-173,110-M(82)-178,100-M(77)-173,56ȣ,255mm,30.5
" 1,844 ",20130422,88.5,88.2,176.7,80.4  (31.7 in),77.9,56.1,26.9,9.1,58.6,90-178,90-M(82)-178,80-M(79.2)-178,56ȣ,270mm,18.8
" 1,845 ",20130422,126.2,93.1,186.5,115.5  (45.5 in),82.4,59,26.8,11.1,122.1,125-185,125-M(85)-185,115-M(82.3)-185,59ȣ,270mm,35.1
" 1,846 ",20130422,97.8,84.1,168.8,78.3  (30.8 in),74.3,57.8,25.9,8.7,60.6,100-168,100-L(80)-168,80-M(74.8)-168,58ȣ,260mm,21.5
" 1,847 ",20130422,93.7,94.3,187.7,80.2  (31.6 in),82.9,58.2,27.6,9.7,65.4,95-185,95-M(85)-185,80-M(82.3)-185,58ȣ,280mm,18.6
" 1,848 ",20130422,95.6,86.6,173,84.3  (33.2 in),76.3,58,26.7,9.9,74.1,95-173,95-L(82)-173,85-M(77)-173,58ȣ,270mm,24.7
" 1,849 ",20130422,95.7,88.1,176.3,83.4  (32.8 in),77.5,55.7,26.1,9.2,66.6,95-178,95-L(84)-178,85-S(76.2)-178,56ȣ,265mm,21.4
" 1,850 ",20130422,96.5,86.3,172.2,81.1  (31.9 in),76,57.7,26.1,9.3,68,95-173,95-L(82)-173,80-M(77)-173,58ȣ,265mm,23.0
" 1,851 ",20130422,101.4,82.4,165.4,91.4  (36.0 in),72.8,59.1,25.2,9.4,71.5,100-168,100-L(80)-168,90-S(71.8)-168,59ȣ,255mm,26.1
" 1,852 ",20130422,84.8,87.2,175.3,82.0  (32.3 in),77.4,60.4,27.3,9,51.7,90-173,90-M(82)-178,80-M(77)-173,60ȣ,275mm,16.8
" 1,853 ",20130422,109.7,87.8,175.8,92.2  (36.3 in),77.2,58.9,27.1,9.4,91.8,110-178,110-M(82)-178,90-M(77)-173,59ȣ,275mm,29.8
" 1,854 ",20130422,101.7,84.8,169.5,90.7  (35.7 in),74.7,58.2,25.3,9.3,78.3,100-168,100-L(82)-173,90-S(71.8)-168,58ȣ,255mm,27.2
" 1,855 ",20130422,107.6,89,177.1,92.6  (36.5 in),78.3,55.5,28.8,11.3,83.5,110-178,105-L(84)-178,95-M(79.2)-178,55ȣ,290mm,26.6
" 1,856 ",20130422,110.5,88.5,178.1,95.8  (37.7 in),78.7,58.3,26.5,9,86,110-178,110-M(82)-178,95-M(79.2)-178,58ȣ,265mm,27.1
" 1,857 ",20130422,111.7,87,173.4,107.7  (42.4 in),76.4,57.6,26.6,10.2,82,110-173,110-M(82)-178,105-M(79.2)-178,58ȣ,270mm,27.3
" 1,858 ",20130422,102.4,87.3,175.3,84.7  (33.4 in),77.2,55.8,25.8,9,69.1,100-173,100-L(84)-178,85-M(77)-173,56ȣ,260mm,22.5
" 1,859 ",20130422,91.4,84,168.3,75.9  (29.9 in),74.3,55.3,26.3,8.9,53.8,90-168,95-L(80)-168,75-M(74.8)-168,55ȣ,265mm,19.0
" 1,860 ",20130422,99.2,87.4,175.4,89.3  (35.2 in),77.5,56.4,26.1,9.9,71.1,100-173,100-L(84)-178,90-M(77)-173,56ȣ,265mm,23.1
" 1,861 ",20130422,101.9,89.2,178.7,86.9  (34.2 in),78.8,59.5,25.9,9.8,73.4,100-178,100-L(84)-178,85-M(79.2)-178,59ȣ,260mm,23.0
" 1,862 ",20130422,103.7,89.5,178.6,86.2  (34.0 in),78.8,57.6,26.1,9.4,76.4,105-178,105-L(84)-178,85-M(79.2)-178,58ȣ,265mm,23.9
" 1,863 ",20130422,112.9,88.8,178.2,101.7  (40.0 in),78.7,61.8,26.7,10.2,103.5,115-178,115-M(82)-178,100-M(79.2)-178,62ȣ,270mm,32.7
" 1,864 ",20130422,87.1,87.8,176.5,72.0  (28.3 in),78,56.1,25.3,9.1,59.5,90-178,90-M(82)-178,75-M(79.2)-178,56ȣ,255mm,19.1
" 1,865 ",20130422,107.5,89.6,178.8,98.5  (38.8 in),78.7,58,27.7,10,89.8,110-178,105-L(84)-178,100-M(79.2)-178,58ȣ,280mm,28.1
" 1,866 ",20130422,92.9,85.6,172,79.3  (31.2 in),75.9,57.5,24.8,9.2,61,95-173,95-L(82)-173,80-M(77)-173,58ȣ,250mm,20.6
" 1,867 ",20130422,99,89.7,180,93.9  (37.0 in),79.5,59,26.5,9.5,69,100-178,100-L(87)-185,95-M(79.2)-178,59ȣ,265mm,21.3
" 1,868 ",20130422,102.4,84.5,169.4,87.1  (34.3 in),74.8,56.2,26.5,10,75.7,100-168,100-L(82)-173,85-M(74.8)-168,56ȣ,265mm,26.4
" 1,869 ",20130422,95.8,92.2,185,90.4  (35.6 in),81.4,54.1,28.4,10,69.1,95-185,100-L(87)-185,90-M(82.3)-185,54ȣ,285mm,20.2
" 1,870 ",20130422,101.3,82,164.7,87.3  (34.4 in),72.5,57.1,25.1,9.3,71.2,100-168,100-L(80)-168,85-S(71.8)-168,57ȣ,255mm,26.3
" 1,871 ",20130422,90.7,87.9,175.9,80.6  (31.7 in),77.4,58.4,26.5,8.6,53.2,90-178,95-L(84)-178,80-S(76.2)-178,58ȣ,265mm,17.3
" 1,872 ",20130422,103.4,92.8,186.5,90.0  (35.4 in),82.1,62.5,29.1,10.1,78,105-185,100-L(87)-185,90-M(82.3)-185,62ȣ,295mm,22.4
" 1,873 ",20130422,95.3,85.5,170.7,80.6  (31.7 in),75.1,56.2,26.7,9,63.9,95-173,95-L(82)-173,80-S(74)-173,56ȣ,270mm,21.9
" 1,874 ",20130422,110.3,89.8,180.2,104.6  (41.2 in),79.5,59.3,27,10.3,95.6,110-178,110-M(85)-185,105-M(79.2)-178,59ȣ,270mm,29.5
" 1,875 ",20130422,103.7,84.7,169.7,93.2  (36.7 in),74.9,57.8,26.4,10.1,78,105-168,105-L(82)-173,95-S(71.8)-168,58ȣ,265mm,27.1
" 1,876 ",20130422,92.1,86.8,173.5,77.1  (30.3 in),76.4,54.7,26.4,9.1,59.3,90-173,95-L(82)-173,75-M(77)-173,55ȣ,265mm,19.7
" 1,877 ",20130422,86.5,84.6,170,69.8  (27.5 in),75,54.5,25.8,9.2,59.5,90-168,90-M(80)-173,70-M(77)-173,54ȣ,260mm,20.6
" 1,878 ",20130422,90.8,88.9,178.5,67.5  (26.6 in),78.9,56.5,26.9,9.8,56.2,90-178,95-L(84)-178,70-M(77)-173,57ȣ,270mm,17.7
" 1,879 ",20130422,102.7,91.8,182.7,91.5  (36.0 in),80.5,58.1,28.3,9.8,86,105-185,100-L(87)-185,90-M(82.3)-185,58ȣ,285mm,25.8
" 1,880 ",20130422,117.2,87.9,175.7,111.1  (43.8 in),77.3,57.3,26.9,10.5,111.5,115-178,115-M(82)-178,105-M(79.2)-178,57ȣ,270mm,36.1
" 1,881 ",20130422,105.6,87.8,174.7,95.6  (37.6 in),77.1,58.6,27,9.4,87.6,105-173,105-L(84)-178,95-M(77)-173,59ȣ,270mm,28.6
" 1,882 ",20130422,109.1,91.7,183.2,100.3  (39.5 in),80.8,60.9,28.1,9.8,93.2,110-185,110-M(85)-185,100-M(82.3)-185,61ȣ,285mm,27.7
" 1,883 ",20130422,87.9,85.4,170.8,72.8  (28.7 in),75.4,56.7,25,9.3,54.9,90-173,90-M(80)-173,75-M(77)-173,57ȣ,250mm,18.8
" 1,884 ",20130422,106.1,86.2,172.3,101.2  (39.8 in),75.9,58.6,28,9.7,90.8,105-173,105-L(82)-173,100-M(77)-173,59ȣ,280mm,30.6
" 1,885 ",20130422,90.1,88.5,175.9,70.7  (27.8 in),77.7,54.3,26.7,9.2,55.5,90-178,90-M(82)-178,70-M(77)-173,54ȣ,270mm,18.1
" 1,886 ",20130422,96.3,83.8,168.5,83.6  (32.9 in),74.3,55.6,26.5,9,61.6,95-168,95-L(80)-168,85-M(74.8)-168,56ȣ,265mm,21.7
" 1,887 ",20130422,103.4,85.2,171.3,89.9  (35.4 in),75.3,55.9,26,10.3,82,105-173,105-L(82)-173,90-M(77)-173,56ȣ,260mm,28.0
" 1,888 ",20130422,99,91.3,183.2,87.3  (34.4 in),80.6,57,28.3,10,75.4,100-185,100-L(87)-185,85-M(82.3)-185,57ȣ,285mm,22.5
" 1,889 ",20130422,93.4,82.7,165.8,78.5  (30.9 in),73.2,57.9,25.9,9.5,60,95-168,95-L(80)-168,80-S(71.8)-168,58ȣ,260mm,21.8
" 1,890 ",20130422,100.1,90.1,180.8,86.3  (34.0 in),79.9,55.8,27.1,9.4,72.9,100-178,100-L(87)-185,85-M(79.2)-178,56ȣ,275mm,22.2
" 1,891 ",20130422,98.7,91.8,183.9,87.6  (34.5 in),81.2,58.8,27.9,8.7,73.3,100-185,100-L(87)-185,90-M(82.3)-185,59ȣ,280mm,21.7
" 1,892 ",20130422,93.4,87.6,175.6,85.1  (33.5 in),77.3,56.5,26.1,8.3,55.1,95-178,95-L(84)-178,85-M(77)-173,57ȣ,265mm,17.8
" 1,893 ",20130422,108.2,90,180.9,99.5  (39.2 in),79.9,58.6,27.3,10.4,88.7,110-178,110-M(85)-185,100-M(79.2)-178,59ȣ,275mm,27.1
" 1,894 ",20130422,90.2,89.9,179.3,82.1  (32.3 in),79,57.8,26.6,8.7,60.8,90-178,90-M(85)-185,80-M(79.2)-178,58ȣ,270mm,18.9
" 1,895 ",20130422,94.2,83.9,168.6,81.2  (32.0 in),74.1,60.7,27.2,9.3,62.8,95-168,95-L(80)-168,80-M(74.8)-168,61ȣ,275mm,22.1
" 1,896 ",20130422,101.4,91.6,183.2,88.4  (34.8 in),80.7,56.7,28.1,10,78.2,100-185,100-L(87)-185,90-M(82.3)-185,57ȣ,285mm,23.3
" 1,897 ",20130422,111.2,85,170.5,107.2  (42.2 in),75,59.7,27.9,9.3,85,110-173,110-M(80)-173,100-M(77)-173,60ȣ,280mm,29.3
" 1,898 ",20130422,102.8,92.5,184.2,86.2  (33.9 in),81.1,56.6,27.5,9.1,80.3,105-185,100-L(87)-185,85-M(82.3)-185,57ȣ,275mm,23.7
" 1,899 ",20130422,87.3,84.2,167.4,79.0  (31.1 in),73.6,55.9,24.9,9.1,59.7,90-168,90-M(78)-168,80-M(74.8)-168,56ȣ,250mm,21.4
" 1,900 ",20130422,97.5,88,175.3,85.2  (33.6 in),77.2,54.4,26,9.3,67.4,95-173,95-L(84)-178,85-M(77)-173,54ȣ,260mm,21.6
" 1,901 ",20130422,86,86,172.7,68.9  (27.1 in),76,58.2,25.4,8.6,51.2,90-173,90-M(80)-173,70-M(77)-173,58ȣ,255mm,17.2
" 1,902 ",20130422,92.3,84.3,169.4,76.6  (30.1 in),74.6,53.1,27.1,9.5,60.5,90-168,95-L(82)-173,75-M(74.8)-168,53ȣ,275mm,21.1
" 1,903 ",20130422,94.9,85.8,172.2,82.9  (32.6 in),76,60.6,27.2,10.4,62.2,95-173,95-L(82)-173,85-M(77)-173,61ȣ,275mm,20.8
" 1,904 ",20130422,86.6,89.3,179.3,78.7  (31.0 in),79.1,55.5,26,8.6,67.1,90-178,90-M(85)-185,80-M(79.2)-178,56ȣ,260mm,20.8
" 1,905 ",20130422,94.7,87.7,175,84.8  (33.4 in),77.2,57,25.9,9.2,70.1,95-173,95-L(84)-178,85-M(77)-173,57ȣ,260mm,22.9
" 1,906 ",20130422,97,87.9,175.2,74.0  (29.1 in),77.3,56.4,26.2,10,62.4,95-173,95-L(84)-178,75-M(77)-173,56ȣ,265mm,20.4
" 1,907 ",20130422,92.7,83.3,165.8,81.9  (32.2 in),73.1,58.3,26.6,8.7,57.2,95-168,95-L(80)-168,80-S(71.8)-168,58ȣ,270mm,20.8
" 1,908 ",20130422,93.5,84.8,169.5,78.6  (31.0 in),74.6,57.8,26.4,8.4,60.4,95-168,95-L(82)-173,80-M(74.8)-168,58ȣ,265mm,20.9
" 1,909 ",20130422,87.9,89.9,179.2,88.7  (34.9 in),79.1,58.1,24.8,8.1,57,90-178,90-M(85)-185,90-M(79.2)-178,58ȣ,250mm,17.7
" 1,910 ",20130422,92.7,84.8,169.3,79.6  (31.4 in),74.4,58.3,27.2,8.6,58.1,95-168,95-L(82)-173,80-M(74.8)-168,58ȣ,275mm,20.4
" 1,911 ",20130422,101.3,86.5,173.6,89.6  (35.3 in),76.4,58,25.3,9.2,74.1,100-173,100-L(82)-173,90-M(77)-173,58ȣ,255mm,24.6
" 1,912 ",20130422,102.6,87.1,174.8,88.1  (34.7 in),77.2,57.3,25.5,8.9,71.6,105-173,105-L(84)-178,90-M(77)-173,57ȣ,255mm,23.4
" 1,913 ",20130422,95.9,88.8,178,83.1  (32.7 in),78.6,59.4,27.9,9,65.3,95-178,95-L(84)-178,85-M(79.2)-178,59ȣ,280mm,20.6
" 1,914 ",20130422,108.6,84.5,169.9,108.6  (42.7 in),74.9,57.7,24.7,9.5,97.4,110-168,105-L(82)-173,100-M(77)-173,58ȣ,250mm,33.7
" 1,915 ",20130422,93.8,83.2,167.2,76.0  (29.9 in),73.8,56.3,25.8,9,57.6,95-168,95-L(80)-168,75-M(74.8)-168,56ȣ,260mm,20.5
" 1,916 ",20130422,99.9,90.9,181.3,84.7  (33.4 in),79.9,58.3,27.3,8.8,74.5,100-178,100-L(87)-185,85-M(79.2)-178,58ȣ,275mm,22.7
" 1,917 ",20130422,91.6,86.8,174.1,80.8  (31.8 in),76.9,55,25.8,10.4,67.3,90-173,95-L(84)-178,80-M(77)-173,55ȣ,260mm,21.7
" 1,918 ",20130422,95.4,86.5,173.2,82.6  (32.5 in),76.3,56.1,27.4,9.3,68.3,95-173,95-L(82)-173,85-M(77)-173,56ȣ,275mm,22.7
" 1,919 ",20130422,93.2,84.6,169.8,82.3  (32.4 in),74.8,57.1,26.8,9.4,66.6,95-168,95-L(82)-173,80-M(74.8)-168,57ȣ,270mm,23.1
" 1,920 ",20130422,88.1,85.2,171.1,75.9  (29.9 in),75.3,57,26.1,9.5,58.7,90-173,90-M(80)-173,75-M(77)-173,57ȣ,265mm,20.1
" 1,921 ",20130422,106.8,90.6,182,97.3  (38.3 in),80.3,61,28.1,9.7,89.3,105-185,105-M(85)-185,95-M(82.3)-185,61ȣ,285mm,27.0
" 1,922 ",20130422,108.2,89.5,178.2,67.3  (26.5 in),78.5,61,24.9,10,83.2,110-178,105-L(84)-178,70-M(77)-173,61ȣ,250mm,26.1
" 1,923 ",20130422,89.6,86.8,173.2,78.1  (30.7 in),76.1,59,25.9,9,61.6,90-173,90-M(82)-178,80-M(77)-173,59ȣ,260mm,20.5
" 1,924 ",20130422,103.4,92,184.4,85.9  (33.8 in),81.3,56.9,27,10.4,84.1,105-185,100-L(87)-185,85-M(82.3)-185,57ȣ,270mm,24.7
" 1,925 ",20130422,99.3,88.1,175.5,80.4  (31.6 in),77.4,57.4,27.1,9.6,64.9,100-173,100-L(84)-178,80-M(77)-173,57ȣ,275mm,21.1
" 1,926 ",20130422,111.7,87.9,176.5,110.7  (43.6 in),77.6,57.4,28.8,10.2,104.1,110-178,110-M(82)-178,105-M(79.2)-178,57ȣ,290mm,33.4
" 1,927 ",20130422,88.1,88.2,175.5,70.6  (27.8 in),77.5,57.6,26.6,9.1,55.7,90-173,90-M(82)-178,70-M(77)-173,58ȣ,270mm,18.1
" 1,928 ",20130422,96.2,89.1,177.4,85.6  (33.7 in),78.2,55.1,26.8,9.3,75.2,95-178,95-L(84)-178,85-M(79.2)-178,55ȣ,270mm,23.9
" 1,929 ",20130422,91.6,88.3,176.2,80.2  (31.6 in),77.5,58.8,26.4,8.6,57.5,90-178,95-L(84)-178,80-S(76.2)-178,59ȣ,265mm,18.5
" 1,930 ",20130422,108.6,88.3,176.1,97.6  (38.4 in),77.7,59,26,9.5,82.8,110-178,105-L(84)-178,100-M(79.2)-178,59ȣ,260mm,26.7
" 1,931 ",20130422,95,90.6,181.5,86.3  (34.0 in),80,56,29.2,10.5,63.6,95-178,95-M(85)-185,85-M(79.2)-178,56ȣ,295mm,19.5
" 1,932 ",20130422,97.7,84.7,169.5,74.8  (29.5 in),74.8,55.7,26.5,8.8,59.8,100-168,100-L(82)-173,75-M(74.8)-168,56ȣ,265mm,20.8
" 1,933 ",20130422,96.9,88.2,177.3,80.8  (31.8 in),78.3,57.9,26.5,8.7,60.2,95-178,95-L(84)-178,80-M(79.2)-178,58ȣ,265mm,19.1
" 1,934 ",20130422,92.7,84.9,169.1,80.2  (31.6 in),74.4,60.1,25.4,9.5,66.2,95-168,95-L(82)-173,80-M(74.8)-168,60ȣ,255mm,23.2
" 1,935 ",20130422,105.5,86.1,171.6,86.2  (33.9 in),75.7,57.8,26.8,9.7,68.2,105-173,105-L(82)-173,85-M(77)-173,58ȣ,270mm,23.2
" 1,936 ",20130422,89.9,87.5,175.8,79.6  (31.3 in),77.3,55.8,24.9,9,57.6,90-178,90-M(82)-178,80-S(76.2)-178,56ȣ,250mm,18.6
" 1,937 ",20130422,81.5,84.4,168.6,77.9  (30.7 in),74.2,57.4,24.7,8.3,45.9,90-168,90-M(80)-173,80-M(74.8)-168,57ȣ,250mm,16.2
" 1,938 ",20130422,111.4,88.7,177.3,100.2  (39.5 in),78.1,58.6,26.9,9.2,86.9,110-178,110-M(82)-178,100-M(79.2)-178,59ȣ,270mm,27.7
" 1,939 ",20130422,98.4,87.7,175.9,83.5  (32.9 in),77.3,57.6,26.8,9.7,76.5,100-178,100-L(84)-178,85-S(76.2)-178,58ȣ,270mm,24.8
" 1,940 ",20130422,91.1,84.1,167.4,79.2  (31.2 in),73.6,55.9,24.9,8.5,59.2,90-168,95-L(80)-168,80-M(74.8)-168,56ȣ,250mm,21.2
" 1,941 ",20130422,102.1,90.4,181.1,81.5  (32.1 in),79.7,58.5,28,9.9,77.4,100-178,100-L(87)-185,80-M(79.2)-178,59ȣ,280mm,23.5
" 1,942 ",20130422,100.4,86.2,172.6,86.5  (34.0 in),76.1,59.9,25.9,9.4,78.1,100-173,100-L(82)-173,85-M(77)-173,60ȣ,260mm,26.3
" 1,943 ",20130422,89.9,87.7,174.6,73.9  (29.1 in),76.8,55,27.5,9.8,62.1,90-173,90-M(82)-178,75-M(77)-173,55ȣ,275mm,20.4
" 1,944 ",20130422,100.5,90.4,181.5,85.4  (33.6 in),79.8,58.3,25.7,9.9,72.6,100-178,100-L(87)-185,85-M(79.2)-178,58ȣ,260mm,22.0
" 1,945 ",20130422,112.7,85.6,171.4,107.2  (42.2 in),75.4,60.5,26.3,9.9,97.6,115-173,115-M(80)-173,100-M(77)-173,60ȣ,265mm,33.2
" 1,946 ",20130422,103.8,92.1,184.1,90.8  (35.7 in),81.3,59.8,28.1,10.6,82.4,105-185,100-L(87)-185,90-M(82.3)-185,60ȣ,285mm,24.3
" 1,947 ",20130422,100.7,90.5,181.2,86.9  (34.2 in),79.7,56.8,26.8,8.9,77.1,100-178,100-L(87)-185,85-M(79.2)-178,57ȣ,270mm,23.5
" 1,948 ",20130422,110.9,84.1,168.9,99.1  (39.0 in),74.3,56.9,27,11,91.5,110-168,110-M(80)-173,95-S(71.8)-168,57ȣ,270mm,32.0
" 1,949 ",20130422,89.8,85.2,170.8,82.4  (32.4 in),75.4,55.8,26.6,10,62.1,90-173,90-M(80)-173,80-S(74)-173,56ȣ,270mm,21.3
" 1,950 ",20130422,105.8,89.6,178.6,86.4  (34.0 in),78.6,60,26.5,9.4,76.1,105-178,105-L(84)-178,85-M(79.2)-178,60ȣ,265mm,23.8
" 1,951 ",20130422,99.3,86.1,173.1,90.1  (35.5 in),76.4,55.8,26.2,9.3,71.5,100-173,100-L(82)-173,90-M(77)-173,56ȣ,265mm,23.9
" 1,952 ",20130422,88.3,85.3,171.2,65.4  (25.8 in),75.4,55.2,24.6,8.4,51.5,90-173,90-M(80)-173,70-M(77)-173,55ȣ,250mm,17.5
" 1,953 ",20130422,96.6,90.7,181.6,88.3  (34.7 in),80.3,56.3,28.3,11.1,80.4,95-185,100-L(87)-185,90-M(79.2)-178,56ȣ,285mm,24.4
" 1,954 ",20130422,91.7,86.9,174.5,78.9  (31.1 in),77,55.4,25.8,8.9,56.1,90-173,95-L(84)-178,80-M(77)-173,55ȣ,260mm,18.4
" 1,955 ",20130422,111.9,92.1,184.3,95.1  (37.4 in),81.2,57.7,27.6,11.6,92.7,110-185,110-M(85)-185,95-M(82.3)-185,58ȣ,280mm,27.3
" 1,956 ",20130422,100.3,87.5,174.9,88.4  (34.8 in),76.9,59.6,25.6,8.6,76.1,100-173,100-L(84)-178,90-M(77)-173,60ȣ,260mm,24.8
" 1,957 ",20130422,105.5,85,169.6,102.9  (40.5 in),74.8,56.4,26.1,9.6,86.4,105-168,105-L(82)-173,100-M(77)-173,56ȣ,265mm,30.0
" 1,958 ",20130422,97.8,86.5,173.4,76.7  (30.2 in),76.6,55.4,24.7,10.1,71.9,100-173,100-L(82)-173,75-M(77)-173,55ȣ,250mm,24.0
" 1,959 ",20130422,103.5,90.1,180.2,86.5  (34.1 in),79.4,56.5,27.3,9.6,76,105-178,105-L(84)-178,85-M(79.2)-178,57ȣ,275mm,23.4
" 1,960 ",20130422,100,85,171,85.2  (33.6 in),75.6,56.8,26.3,9.6,70,100-173,100-L(82)-173,85-M(77)-173,57ȣ,265mm,23.9
" 1,961 ",20130422,88.7,85.1,170.8,75.6  (29.8 in),75.4,56.5,27,9.6,61,90-173,90-M(80)-173,75-M(77)-173,56ȣ,270mm,21.0
" 1,962 ",20130422,113.3,91.5,182.2,97.8  (38.5 in),80.4,57.3,27.3,32.5,93.6,115-185,115-M(85)-185,100-M(82.3)-185,57ȣ,275mm,27.9
" 1,963 ",20130422,103.9,89,177.5,91.9  (36.2 in),78.2,56.5,26.8,9.9,87.1,105-178,105-L(84)-178,90-M(79.2)-178,56ȣ,270mm,27.7
" 1,964 ",20130422,100.7,84.7,168.7,96.4  (37.9 in),74.2,56.9,26,8.9,79.3,100-168,100-L(80)-168,95-S(71.8)-168,57ȣ,260mm,27.9
" 1,965 ",20130422,92.4,88.6,176.5,67.8  (26.7 in),77.9,55,26.9,10.7,60.9,90-178,95-L(84)-178,70-M(77)-173,55ȣ,270mm,19.5
" 1,966 ",20130422,102.5,92.7,185.5,89.9  (35.4 in),81.7,57.3,28.4,9.7,82.4,100-185,100-L(87)-185,90-M(82.3)-185,57ȣ,285mm,24.0
" 1,967 ",20130422,116.2,89.4,178.4,107.1  (42.2 in),78.6,59.6,28.2,10.9,103.8,115-178,115-M(82)-178,105-M(79.2)-178,60ȣ,285mm,32.6
" 1,968 ",20130422,98.3,83.1,166.3,83.5  (32.9 in),73.2,55,25.1,9.5,67.7,100-168,100-L(80)-168,85-S(71.8)-168,55ȣ,255mm,24.5
" 1,969 ",20130422,90.6,87,173.2,71.5  (28.2 in),76.4,58.1,26.4,8.3,51.5,90-173,95-L(82)-173,70-M(77)-173,58ȣ,265mm,17.2
" 1,970 ",20130422,94.2,83,165.8,80.3  (31.6 in),72.9,57.9,24.4,8.6,56.9,95-168,95-L(80)-168,80-S(71.8)-168,58ȣ,245mm,20.7
" 1,971 ",20130422,109.7,89.3,178.5,93.6  (36.8 in),78.9,58.1,27.4,10.6,90,110-178,105-L(84)-178,95-M(79.2)-178,58ȣ,275mm,28.3
" 1,972 ",20130422,86.5,85.9,171.5,69.9  (27.5 in),75.4,54.7,24.8,7.9,52.3,90-173,90-M(80)-173,70-M(77)-173,55ȣ,250mm,17.8
" 1,973 ",20130422,96.4,84.1,168.6,85.4  (33.6 in),74.4,58.5,27.3,11.2,72.8,95-168,95-L(80)-168,85-M(74.8)-168,59ȣ,275mm,25.6
" 1,974 ",20130422,93.6,85.9,171.4,83.1  (32.7 in),75.3,59.1,25.7,9.8,57.7,95-173,95-L(82)-173,85-M(77)-173,59ȣ,260mm,19.7
" 1,975 ",20130422,83.7,87.8,176.2,76.5  (30.1 in),77.5,55,26.7,8.7,50.5,90-178,90-M(82)-178,75-M(79.2)-178,55ȣ,270mm,16.3
" 1,976 ",20130422,91,86.7,173.3,75.4  (29.7 in),76.5,57.9,26.6,10,54.9,90-173,95-L(82)-173,75-M(77)-173,58ȣ,270mm,18.3
" 1,977 ",20130422,103.7,91.3,182.6,83.2  (32.7 in),80.5,58.7,27.4,10.2,80.2,105-185,100-L(87)-185,85-M(82.3)-185,59ȣ,275mm,24.1
" 1,978 ",20130422,115.6,90.6,182.2,102.2  (40.2 in),80.3,60.5,25.7,9.9,99.6,115-185,115-M(85)-185,100-M(82.3)-185,61ȣ,260mm,30.0
" 1,979 ",20130422,98.6,86.1,171.4,82.6  (32.5 in),75.5,56.2,27.5,10,76.6,100-173,100-L(82)-173,85-M(77)-173,56ȣ,275mm,26.2
" 1,980 ",20130422,97.5,85.1,169.9,85.8  (33.8 in),74.8,54,24.8,8.7,69.5,100-168,100-L(82)-173,85-M(74.8)-168,54ȣ,250mm,24.0
" 1,981 ",20130422,110.8,89.9,180.4,96.1  (37.8 in),79.7,58.5,27.7,9.6,88,110-178,110-M(85)-185,95-M(79.2)-178,58ȣ,280mm,27.1
" 1,982 ",20130422,100.3,82.2,164,78.7  (31.0 in),72.2,56.1,24.5,9.7,60.2,100-168,100-L(80)-168,80-S(71.8)-168,56ȣ,245mm,22.3
